"id","speakerKey","speaker","text","filename"
"14.3.2","Krishna","Krishna","Une telle personne ne déteste ni la clarté, ni l’activité, ni la confusion lorsqu’elles apparaissent, et ne les désire pas avidement lorsqu’elles s’en vont. Elle reconnaît les qualités à l’œuvre et demeure stable.","fr/14.3.2.mp3"
"14.3.3","Krishna","Krishna","Elle est moins liée par le plaisir et la douleur, les éloges et les reproches, l’amitié et l’hostilité, ou le besoin de faire de chaque entreprise une possession de l’ego.","fr/14.3.3.mp3"
"14.4.1","Krishna","Krishna","Celui qui me sert avec une dévotion inébranlable dépasse les trois qualités et devient apte à atteindre Brahman.","fr/14.4.1.mp3"
"14.4.2","Krishna","Krishna","Je suis le fondement de Brahman impérissable, de l’immortalité, du dharma qui demeure et du bonheur complet.","fr/14.4.2.mp3"
"15.1.1","Krishna","Krishna","Imagine un arbre qui demeure, avec ses racines en haut et ses branches en bas. Ses feuilles sont les hymnes védiques. Ses branches sont nourries par les qualités de la nature ; ses pousses s’étendent vers les objets des sens.","fr/15.1.1.mp3"
"15.1.2","Krishna","Krishna","D’autres racines lient les êtres par l’action. Son commencement et toute son étendue ne se laissent pas facilement voir ici. Tranche l’emprise qui enchaîne par un ferme détachement, et cherche la source d’où est né ce mouvement ancien.","fr/15.1.2.mp3"
"15.2.1","Krishna","Krishna","Libre d’orgueil et d’illusion, surmontant l’attachement possessif, le chercheur se tourne vers la destination impérissable.","fr/15.2.1.mp3"
"15.2.2","Krishna","Krishna","Le Soi vivant qui demeure est une part de moi. Il attire l’esprit et les sens dans la vie incarnée et les emporte ensuite, comme le vent emporte un parfum depuis sa source.","fr/15.2.2.mp3"
"15.2.3","Krishna","Krishna","Le discernement exercé voit ce qui échappe à un regard non formé.","fr/15.2.3.mp3"
"15.3.1","Krishna","Krishna","L’éclat du soleil, de la lune et du feu est mien. En pénétrant la terre, je soutiens les êtres. Je nourris les plantes et je soutiens le feu par lequel les aliments sont digérés.","fr/15.3.1.mp3"
"15.3.2","Krishna","Krishna","Je demeure dans chaque cœur. La mémoire, la connaissance et leur perte viennent de moi. À travers les Védas, c’est moi qui dois être connu.","fr/15.3.2.mp3"
"15.4.1","Krishna","Krishna","Il y a le périssable et l’impérissable. Au-delà d’eux se trouve la Personne suprême, qui pénètre les mondes et les soutient.","fr/15.4.1.mp3"
"15.4.2","Krishna","Krishna","Parce que je transcende le périssable et que je suis au-delà de l’impérissable, on m’appelle Purushottama, la Personne suprême. Celui qui me connaît ainsi m’adore de tout son être.","fr/15.4.2.mp3"
"16.1.1","Krishna","Krishna","L’absence de peur, la pureté du cœur, la constance dans la connaissance, la générosité et la maîtrise de soi font partie des qualités divines.","fr/16.1.1.mp3"
"16.1.2","Krishna","Krishna","Il en va de même de la véracité, du refus de nuire, de l’absence de colère, de la compassion, de la douceur, de la modestie et de l’absence de malveillance.","fr/16.1.2.mp3"
"16.1.3","Krishna","Krishna","Ces qualités conduisent vers la liberté. L’orgueil, l’arrogance, la colère, la dureté et l’ignorance enchaînent. Ne désespère pas, Arjuna ; tu es pourvu de qualités divines.","fr/16.1.3.mp3"
"16.2.1","Krishna","Krishna","Lorsque les êtres abandonnent le discernement de ce qu’il faut faire et ne pas faire, le désir peut devenir leur seule règle.","fr/16.2.1.mp3"
"16.2.2","Krishna","Krishna","Ils pensent : j’ai obtenu ceci ; j’obtiendrai davantage. Ce rival est vaincu ; j’en vaincrai un autre. Ils s’empêtrent dans l’anxiété, liés par d’innombrables attentes, et cherchent la richesse par des moyens injustes.","fr/16.2.2.mp3"
"16.3.1","Krishna","Krishna","L’importance que l’on s’accorde peut même transformer le sacrifice en spectacle. Le désir, la colère et l’avidité sont trois portes qui mènent à la ruine. Abandonne-les.","fr/16.3.1.mp3"
"16.3.2","Krishna","Krishna","Libérée de ces forces, une personne peut agir pour son véritable bien et avancer vers le but suprême.","fr/16.3.2.mp3"
"16.4.1","Krishna","Krishna","Celui qui rejette la direction donnée par l’enseignement et n’agit que selon le désir n’atteint ni l’accomplissement, ni le bonheur, ni le but suprême.","fr/16.4.1.mp3"
"16.4.2","Krishna","Krishna","Laisse l’enseignement guider ton discernement de ce qu’il faut faire et de ce qu’il faut éviter. Après l’avoir compris, agis.","fr/16.4.2.mp3"
"17.1.1","Arjun","Arjuna","Qu’en est-il des personnes qui pratiquent leur culte avec foi, mais laissent de côté l’enseignement prescrit ? Quelle est la nature de leur foi ?","fr/17.1.1.mp3"
"17.1.2","Krishna","Krishna","La foi reflète la nature de la personne et est façonnée par les trois qualités. Ce en quoi l’on place sa foi contribue à façonner ce que l’on devient.","fr/17.1.2.mp3"
"17.1.3","Krishna","Krishna","Même les préférences alimentaires reflètent ces qualités. Les pratiques sévères animées par la vanité et le désir, qui tourmentent le corps et le divin en lui, ne deviennent pas saintes par leur sévérité.","fr/17.1.3.mp3"
"17.2.1","Krishna","Krishna","Une offrande peut être faite par devoir sans désir avide de récompense, ou par désir de gain et d’ostentation, ou sans se soucier du soin et des indications à respecter.","fr/17.2.1.mp3"
"17.2.2","Krishna","Krishna","La discipline du corps comprend la pureté, la sincérité, la maîtrise de soi et le refus de nuire. La discipline de la parole unit la vérité à ce qui est attentionné et bénéfique, ainsi qu’à l’étude. La discipline de l’esprit comprend le calme, la douceur, la maîtrise de soi et la sincérité.","fr/17.2.2.mp3"
"17.3.1","Krishna","Krishna","Un don fait parce qu’il doit être fait, au moment et au lieu appropriés, à une personne qui ne peut rien rendre en retour, est façonné par sattva.","fr/17.3.1.mp3"
"17.3.2","Krishna","Krishna","Donner à contrecœur ou dans l’attente d’un retour est façonné par rajas. Donner à un moment ou dans un lieu inapproprié, sans respect ni soin, est façonné par tamas.","fr/17.3.2.mp3"
"17.4.1","Krishna","Krishna","Om, Tat, Sat : ces désignations sacrées de Brahman accompagnent le sacrifice, le don et la discipline.","fr/17.4.1.mp3"
"17.4.2","Krishna","Krishna","Tat oriente l’acte au-delà d’une revendication personnelle sur sa récompense. Sat est associé à l’être, à la bonté et à la constance dans une action digne. Une offrande vide de foi manque du fondement spirituel dont elle semble se réclamer.","fr/17.4.2.mp3"
"18.1.1","Arjun","Arjuna","Explique-moi clairement la différence entre le renoncement et le détachement.","fr/18.1.1.mp3"
"18.1.2","Krishna","Krishna","Le renoncement est compris comme le fait de délaisser les actions motivées par le désir. Le détachement consiste à abandonner l’attachement aux fruits de l’action.","fr/18.1.2.mp3"
"18.1.3","Krishna","Krishna","Le sacrifice, le don et la discipline ne doivent pas être simplement abandonnés. Accomplis-les sans possessivité ni exigence de récompense. Délaisser un devoir uniquement parce qu’il est difficile n’est pas le détachement le plus élevé.","fr/18.1.3.mp3"
"18.1.4","Krishna","Krishna","Une action dépend de plusieurs conditions : son cadre, celui qui agit, les instruments, les différents efforts et le facteur divin. Voir le Soi isolé comme l’unique cause, c’est voir de manière incomplète.","fr/18.1.4.mp3"
"18.2.1","Krishna","Krishna","La connaissance peut reconnaître une seule réalité qui demeure à travers de nombreux êtres, ou ne voir que leur séparation, ou s’accrocher à un fragment comme s’il était le tout.","fr/18.2.1.mp3"
"18.2.2","Krishna","Krishna","L’action, celui qui agit, la compréhension, la détermination et le bonheur sont eux aussi façonnés par les qualités. Ce qui semble agréable au début peut enchaîner plus tard ; ce qui demande d’abord un effort peut conduire vers la clarté.","fr/18.2.2.mp3"
"18.2.3","Sanjaya","Sanjaya","Krishna s’exprime dans l’ordre social de l’épopée et décrit les devoirs de ses quatre varnas. Il ramène ensuite Arjuna à la responsabilité à laquelle il lui revient de faire face.","fr/18.2.3.mp3"
"18.2.4","Krishna","Krishna","Par son propre travail, chacun peut honorer la source d’où naissent les êtres. Mieux vaut accomplir imparfaitement son propre devoir que bien accomplir celui d’un autre. Toute entreprise comporte une part de défaut, comme le feu s’accompagne de fumée.","fr/18.2.4.mp3"
"18.3.1","Krishna","Krishna","Avec une compréhension purifiée, la maîtrise de soi, la liberté à l’égard de l’orgueil et de la possessivité, et un cœur qui n’est plus gouverné par le désir avide, le chercheur devient prêt pour Brahman. Par la dévotion, je suis connu en vérité.","fr/18.3.1.mp3"
"18.3.2","Krishna","Krishna","Offre-moi tes actions. Prends refuge en moi. Si l’orgueil te fait refuser d’écouter, il t’égarera ; ta propre nature continuera de te pousser.","fr/18.3.2.mp3"
"18.3.3","Krishna","Krishna","Je t’ai ouvert cet enseignement. Examine-le à fond. Puis agis selon ton choix.","fr/18.3.3.mp3"
"18.4.1","Krishna","Krishna","Tu m’es cher, alors écoute encore ma parole la plus profonde. Que ton esprit repose en moi. Sois-moi dévoué, adore-moi et incline-toi devant moi. Tu viendras à moi ; je te le promets parce que tu m’es cher.","fr/18.4.1.mp3"
"18.4.2","Krishna","Krishna","Abandonne tous les dharmas et prends refuge en moi seul. Je te délivrerai de tout péché. Ne t’afflige pas.","fr/18.4.2.mp3"
"18.4.3","Krishna","Krishna","As-tu écouté avec attention, Arjuna ? La confusion née de l’ignorance s’est-elle dissipée ?","fr/18.4.3.mp3"
"18.4.4","Arjun","Arjuna","Par ta grâce, ma confusion s’est dissipée. J’ai retrouvé ma compréhension. Je me tiens fermement, libre de doute. J’agirai selon ta parole.","fr/18.4.4.mp3"
"18.4.5","Sanjaya","Sanjaya","Voilà la conversation que j’ai entendue, une merveille qui m’émeut encore lorsque je m’en souviens. Là où Krishna, maître du yoga, et Arjuna, l’archer, se tiennent ensemble, je vois la fortune, la victoire, l’épanouissement et une conduite juste et constante.","fr/18.4.5.mp3"
